#Gene	 Score
ARHGAP44	 0.0149846
AP2A1	 0.0149846
ANKRD7	 0.0149846
ALG6	 0.0149846
ALDH3A2	 0.0149846
AIFM1	 0.0149846
AFG3L2	 0.0149846
A4GALT	 0.0149846
SYNJ2	 0.014802
NIN	 0.014802
AGL	 0.014802
ZNF862	 0.0147925
TIMELESS	 0.0147925
TDRD5	 0.0147925
SOS2	 0.0147925
SLC27A5	 0.0147925
RFX7	 0.0147925
PPRC1	 0.0147925
PLOD2	 0.0147925
PCDHGA2	 0.0147925
NVL	 0.0147925
NUTM1	 0.0147925
NOM1	 0.0147925
NLRP8	 0.0147925
GCC2	 0.0147925
CES3	 0.0147925
AXL	 0.0147925
ATIC	 0.0147925
FREM2	 0.0145469
MTUS2	 0.0139209
LRP1	 0.0139209
ABCA3	 0.0139209
ZNF92	 0.013708
ZNF805	 0.013708
ZNF682	 0.013708
ZNF454	 0.013708
ZNF433	 0.013708
ZNF37A	 0.013708
ZNF304	 0.013708
ZNF132	 0.013708
ZHX1	 0.013708
ZCCHC9	 0.013708
ZC3H7B	 0.013708
WDR24	 0.013708
VPS52	 0.013708
VPS4B	 0.013708
VN1R1	 0.013708
USP16	 0.013708
UCMA	 0.013708
TUFT1	 0.013708
TST	 0.013708
TPP2	 0.013708
TMEM50A	 0.013708
TMEM156	 0.013708
TLR8	 0.013708
TCHP	 0.013708
TAS2R13	 0.013708
T	 0.013708
SYTL4	 0.013708
SYT17	 0.013708
STK32B	 0.013708
SPRTN	 0.013708
SPATA31A3	 0.013708
SOX7	 0.013708
SNX33	 0.013708
SLC9A5	 0.013708
SLC9A1	 0.013708
SLC6A3	 0.013708
SLAMF7	 0.013708
RSPH4A	 0.013708
RPF2	 0.013708
RIOK1	 0.013708
RINL	 0.013708
RASGRP3	 0.013708
RANGAP1	 0.013708
PWWP2A	 0.013708
PTPRO	 0.013708
PRKCSH	 0.013708
PRKCQ	 0.013708
PON3	 0.013708
PLK4	 0.013708
PABPC1L	 0.013708
ORC5	 0.013708
OR6Y1	 0.013708
OR4L1	 0.013708
OR4C11	 0.013708
OR2L2	 0.013708
OR1J1	 0.013708
NUDT12	 0.013708
NT5C1A	 0.013708
NPIPB5	 0.013708
NKX6-1	 0.013708
NFKB1	 0.013708
NET1	 0.013708
NEO1	 0.013708
MTIF2	 0.013708
MRE11A	 0.013708
MORC3	 0.013708
MOB3A	 0.013708
MDM1	 0.013708
MAP3K2	 0.013708
LRRC47	 0.013708
LRRC4	 0.013708
LIPG	 0.013708
LHPP	 0.013708
LGSN	 0.013708
KLHL41	 0.013708
KIAA0141	 0.013708
KCNA3	 0.013708
KBTBD7	 0.013708
IPMK	 0.013708
INSM2	 0.013708
ILDR2	 0.013708
ICK	 0.013708
HSF5	 0.013708
HIST1H1A	 0.013708
HHLA2	 0.013708
HEY2	 0.013708
HAPLN3	 0.013708
HACL1	 0.013708
GZF1	 0.013708
GYPC	 0.013708
GPR87	 0.013708
GPR37	 0.013708
GP1BA	 0.013708
GMPR	 0.013708
GJA10	 0.013708
GIMAP7	 0.013708
GALT	 0.013708
FRS2	 0.013708
FAM71D	 0.013708
FAM170A	 0.013708
ENKUR	 0.013708
ENG	 0.013708
EDIL3	 0.013708
DOK6	 0.013708
DNM2	 0.013708
DEFB119	 0.013708
DDX52	 0.013708
DBT	 0.013708
DBF4	 0.013708
CYB5R2	 0.013708
CTIF	 0.013708
CSTF2T	 0.013708
CRLF3	 0.013708
COL8A1	 0.013708
CHSY3	 0.013708
CHST8	 0.013708
CHST2	 0.013708
CHRNB1	 0.013708
CERS3	 0.013708
CDC5L	 0.013708
CCR1	 0.013708
CACNB3	 0.013708
C6orf25	 0.013708
C4BPA	 0.013708
C19orf44	 0.013708
ATP8A1	 0.013708
ASZ1	 0.013708
ASB18	 0.013708
ASB15	 0.013708
ARL14EP	 0.013708
APOBEC3C	 0.013708
ANKRD52	 0.013708
ALX4	 0.013708
AGTR2	 0.013708
ADGRE3	 0.013708
ADD1	 0.013708
ADCK5	 0.013708
ADCK2	 0.013708
ACTL7A	 0.013708
ABI3	 0.013708
ABCF3	 0.013708
ZNF883	 0.0134704
ZNF69	 0.0134704
ZNF672	 0.0134704
ZNF565	 0.0134704
ZNF319	 0.0134704
ZNF280B	 0.0134704
ZNF260	 0.0134704
ZNF12	 0.0134704
ZFPL1	 0.0134704
ZFP30	 0.0134704
ZCWPW2	 0.0134704
ZC3H12B	 0.0134704
YIPF7	 0.0134704
WTAP	 0.0134704
VRK1	 0.0134704
VPS72	 0.0134704
VPS4A	 0.0134704
VASH1	 0.0134704
UTP14A	 0.0134704
UQCRC2	 0.0134704
UQCRB	 0.0134704
TRIM8	 0.0134704
TRIM72	 0.0134704
TRIM43	 0.0134704
TRIM15	 0.0134704
TP53I3	 0.0134704
TNNT3	 0.0134704
TNFSF14	 0.0134704
TMEM99	 0.0134704
TMEM55B	 0.0134704
TMEM39B	 0.0134704
TMEM39A	 0.0134704
TMEM266	 0.0134704
TMEM150B	 0.0134704
TMEM145	 0.0134704
TFDP2	 0.0134704
TESK1	 0.0134704
TEFM	 0.0134704
TCP10L	 0.0134704
TC2N	 0.0134704
TBX10	 0.0134704
TBC1D19	 0.0134704
TAS2R16	 0.0134704
TAF1A	 0.0134704
SUFU	 0.0134704
SUCLA2	 0.0134704
STMN4	 0.0134704
SRSF12	 0.0134704
SPP1	 0.0134704
SPATS1	 0.0134704
SPATA9	 0.0134704
SNX30	 0.0134704
SMARCE1	 0.0134704
SLC41A1	 0.0134704
SLC39A8	 0.0134704
SLC30A7	 0.0134704
SLC25A53	 0.0134704
SLC23A3	 0.0134704
SLC20A1	 0.0134704
SH3GL2	 0.0134704
SH2D2A	 0.0134704
SGCG	 0.0134704
SFT2D1	 0.0134704
SF3B3	 0.0134704
SERTAD2	 0.0134704
SEPT8	 0.0134704
SEC23A	 0.0134704
SEC22C	 0.0134704
SDHD	 0.0134704
SCARB2	 0.0134704
SCARA5	 0.0134704
SAMD4B	 0.0134704
S100PBP	 0.0134704
RPA1	 0.0134704
RNF150	 0.0134704
RILPL1	 0.0134704
REM2	 0.0134704
RBCK1	 0.0134704
RARRES3	 0.0134704
RANBP3L	 0.0134704
RANBP3	 0.0134704
RANBP10	 0.0134704
RAB28	 0.0134704
RAB25	 0.0134704
PYROXD1	 0.0134704
PRPS1L1	 0.0134704
PREB	 0.0134704
PPP5C	 0.0134704
PPIL6	 0.0134704
PPIL2	 0.0134704
PPIE	 0.0134704
PPIC	 0.0134704
PORCN	 0.0134704
POLR3D	 0.0134704
POFUT1	 0.0134704
PNP	 0.0134704
PNMT	 0.0134704
PNMA3	 0.0134704
PNMA2	 0.0134704
PLA2G15	 0.0134704
PHOX2B	 0.0134704
PEX16	 0.0134704
PELI1	 0.0134704
PEG10	 0.0134704
PDLIM4	 0.0134704
PDGFC	 0.0134704
PDE6D	 0.0134704
PCED1A	 0.0134704
PATZ1	 0.0134704
PAPD7	 0.0134704
P4HA2	 0.0134704
P2RY13	 0.0134704
OR6M1	 0.0134704
OR5AC2	 0.0134704
OR51A7	 0.0134704
OR4P4	 0.0134704
OR4K14	 0.0134704
OR4D10	 0.0134704
OR2W5	 0.0134704
OR1I1	 0.0134704
OR10Z1	 0.0134704
OR10R2	 0.0134704
OPRK1	 0.0134704
OCIAD1	 0.0134704
NXPH3	 0.0134704
NSL1	 0.0134704
NR5A1	 0.0134704
NR2C1	 0.0134704
NMT2	 0.0134704
NKX6-2	 0.0134704
NKX2-5	 0.0134704
NFIA	 0.0134704
NEUROG3	 0.0134704
NEUROD2	 0.0134704
NEUROD1	 0.0134704
NDUFS6	 0.0134704
MS4A10	 0.0134704
MRPS35	 0.0134704
MRPL1	 0.0134704
MORN5	 0.0134704
MNT	 0.0134704
MIP	 0.0134704
METRNL	 0.0134704
ME2	 0.0134704
MC4R	 0.0134704
MAS1	 0.0134704
MAPKAPK2	 0.0134704
MAN1C1	 0.0134704
LYPD6B	 0.0134704
LPAR6	 0.0134704
LPAR3	 0.0134704
LHX2	 0.0134704
LGALS8	 0.0134704
KRTAP11-1	 0.0134704
KRTAP1-1	 0.0134704
KRT27	 0.0134704
KLHL23	 0.0134704
KCTD10	 0.0134704
KCNJ15	 0.0134704
KAT2A	 0.0134704
JADE3	 0.0134704
ITPRIPL2	 0.0134704
ITFG1	 0.0134704
IPO13	 0.0134704
IGLON5	 0.0134704
IGF1	 0.0134704
HOXC13	 0.0134704
HMGCS1	 0.0134704
HEYL	 0.0134704
HENMT1	 0.0134704
GXYLT2	 0.0134704
GPS2	 0.0134704
GPRASP2	 0.0134704
GPR3	 0.0134704
GPR141	 0.0134704
GPCPD1	 0.0134704
GLCE	 0.0134704
GLA	 0.0134704
GJB1	 0.0134704
GJA4	 0.0134704
GIT1	 0.0134704
GATA2	 0.0134704
GALNT2	 0.0134704
GABRD	 0.0134704
FNDC5	 0.0134704
FDPS	 0.0134704
FAM46B	 0.0134704
FAM187B	 0.0134704
FAM155B	 0.0134704
FAM134C	 0.0134704
ENO3	 0.0134704
EMCN	 0.0134704
ECHDC1	 0.0134704
E2F3	 0.0134704
DRAM2	 0.0134704
DNALI1	 0.0134704
DFFA	 0.0134704
DES	 0.0134704
DDR2	 0.0134704
DDIT4L	 0.0134704
DCSTAMP	 0.0134704
DAP3	 0.0134704
CYTIP	 0.0134704
CYP2R1	 0.0134704
CUEDC2	 0.0134704
CTAGE4	 0.0134704
CSK	 0.0134704
CRYBB1	 0.0134704
CORO1A	 0.0134704
COPS7A	 0.0134704
COMP	 0.0134704
CLEC4D	 0.0134704
CHRNA2	 0.0134704
CHODL	 0.0134704
CHN2	 0.0134704
CH25H	 0.0134704
CEPT1	 0.0134704
CENPK	 0.0134704
CDK17	 0.0134704
CCNT2	 0.0134704
CCNE2	 0.0134704
CCL28	 0.0134704
CCDC64	 0.0134704
CCDC122	 0.0134704
CBX6	 0.0134704
CBLL1	 0.0134704
CASC3	 0.0134704
CAP1	 0.0134704
CAMKK1	 0.0134704
C7orf62	 0.0134704
C6orf15	 0.0134704
C1GALT1C1L	 0.0134704
C14orf166	 0.0134704
C10orf76	 0.0134704
C10orf107	 0.0134704
BRMS1L	 0.0134704
BEST4	 0.0134704
BCL3	 0.0134704
BCKDK	 0.0134704
B4GALT4	 0.0134704
ATP6V1A	 0.0134704
ATP5S	 0.0134704
ARRDC3	 0.0134704
APOA5	 0.0134704
APLNR	 0.0134704
APLF	 0.0134704
API5	 0.0134704
AMMECR1	 0.0134704
AMFR	 0.0134704
ACTR6	 0.0134704
ACOT7	 0.0134704
ABHD2	 0.0134704
ABCF2	 0.0134704
ZNF808	 0.0134426
WDR19	 0.0134426
TOPAZ1	 0.0134426
RET	 0.0134426
KIF1B	 0.0134426
ITGB2	 0.0134426
GON4L	 0.0134426
DHX29	 0.0134426
CPS1	 0.0134426
CCDC80	 0.0134426
PLEKHA6	 0.0133899
PCDHB15	 0.0133899
COL14A1	 0.0133899
CACNA1I	 0.0133899
ARHGAP31	 0.0133899
AKAP11	 0.0133899
PKDREJ	 0.012813
FLG2	 0.012813
ZNRF3	 0.0127699
ZNF311	 0.0127699
TYW1	 0.0127699
TP53BP2	 0.0127699
TCEB3	 0.0127699
SUCO	 0.0127699
SPAG8	 0.0127699
SLCO5A1	 0.0127699
SLC45A1	 0.0127699
SLC17A6	 0.0127699
SLC12A1	 0.0127699
SGIP1	 0.0127699
SERPINB3	 0.0127699
SENP7	 0.0127699
SENP6	 0.0127699
RBM12B	 0.0127699
PRPF40B	 0.0127699
PLEKHS1	 0.0127699
PIWIL1	 0.0127699
PIGT	 0.0127699
PHACTR2	 0.0127699
PDZD8	 0.0127699
PCCA	 0.0127699
NDST4	 0.0127699
MTMR3	 0.0127699
MAP3K13	 0.0127699
KRT74	 0.0127699
KRT5	 0.0127699
IQSEC3	 0.0127699
GBP7	 0.0127699
FHOD1	 0.0127699
FBXO40	 0.0127699
FAM160A2	 0.0127699
EPB41L4A	 0.0127699
DYX1C1	 0.0127699
DNAAF3	 0.0127699
CYP11B1	 0.0127699
CEP89	 0.0127699
ADGRL4	 0.0127699
ADAM29	 0.0127699
ABL1	 0.0127699
ABCB9	 0.0127699
PLIN4	 0.0125987
ZNF616	 0.0125099
ZNF451	 0.0125099
TAS1R2	 0.0125099
SNAP47	 0.0125099
SLC16A7	 0.0125099
RPTOR	 0.0125099
RAG1	 0.0125099
R3HDM1	 0.0125099
POTEC	 0.0125099
PLXNA3	 0.0125099
NPAT	 0.0125099
NCOA3	 0.0125099
MKS1	 0.0125099
MBTPS1	 0.0125099
MAP10	 0.0125099
LRP6	 0.0125099
LIG1	 0.0125099
ITGA1	 0.0125099
IL17RB	 0.0125099
HSPA6	 0.0125099
GPR161	 0.0125099
FSTL4	 0.0125099
FGFR3	 0.0125099
ESYT1	 0.0125099
CSPP1	 0.0125099
CLSTN3	 0.0125099
CHRD	 0.0125099
CCDC148	 0.0125099
AUTS2	 0.0125099
ATP10D	 0.0125099
AKAP3	 0.0125099
ADAM7	 0.0125099
ABCC4	 0.0125099
KMT2D	 0.0121948
TRIP11	 0.0119823
TET2	 0.0119823
MYO16	 0.0119823
ATP1A4	 0.0119823
ZXDC	 0.0117765
ZNF852	 0.0117765
ZNF836	 0.0117765
ZNF714	 0.0117765
ZNF675	 0.0117765
ZNF549	 0.0117765
ZNF471	 0.0117765
ZNF154	 0.0117765
ZNF101	 0.0117765
ZGPAT	 0.0117765
VCL	 0.0117765
UNC5D	 0.0117765
UEVLD	 0.0117765
TPD52L1	 0.0117765
TCP11	 0.0117765
TBC1D14	 0.0117765
SYT4	 0.0117765
SUSD5	 0.0117765
STRC	 0.0117765
SLFN5	 0.0117765
SLC4A2	 0.0117765
SLC38A7	 0.0117765
SGSM3	 0.0117765
SERINC4	 0.0117765
SEC14L3	 0.0117765
SCRN3	 0.0117765
RPN1	 0.0117765
ROR1	 0.0117765
RGAG1	 0.0117765
QARS	 0.0117765
PVRL1	 0.0117765
PRAMEF12	 0.0117765
PPP6R3	 0.0117765
POMT1	 0.0117765
PLCD1	 0.0117765
PLCB4	 0.0117765
PIK3C3	 0.0117765
PDE4B	 0.0117765
PC	 0.0117765
OR56A4	 0.0117765
OR51V1	 0.0117765
OR4X1	 0.0117765
OR4M2	 0.0117765
OR4F6	 0.0117765
ODF1	 0.0117765
NXPE3	 0.0117765
NUMB	 0.0117765
NFAT5	 0.0117765
NEK2	 0.0117765
MTMR14	 0.0117765
MFGE8	 0.0117765
MED14	 0.0117765
ME1	 0.0117765
MAPK8IP1	 0.0117765
LRIT1	 0.0117765
LANCL2	 0.0117765
LAMP3	 0.0117765
KRT14	 0.0117765
KIFC1	 0.0117765
KIAA1211L	 0.0117765
KCND1	 0.0117765
JPH1	 0.0117765
IL31RA	 0.0117765
IL27RA	 0.0117765
IL21R	 0.0117765
HTR2A	 0.0117765
HSPH1	 0.0117765
HSF1	 0.0117765
HDAC6	 0.0117765
GTF2F1	 0.0117765
GPR182	 0.0117765
GMPPA	 0.0117765
GHR	 0.0117765
GDF2	 0.0117765
FPR2	 0.0117765
FOXS1	 0.0117765
FIG4	 0.0117765
FAM86B2	 0.0117765
FAM73B	 0.0117765
FAM227A	 0.0117765
FAM216A	 0.0117765
F7	 0.0117765
ECE1	 0.0117765
DYRK3	 0.0117765
DNAJB7	 0.0117765
DMRTB1	 0.0117765
DHX35	 0.0117765
DDX43	 0.0117765
CXCR1	 0.0117765
CHRNG	 0.0117765
CHPF	 0.0117765
CFDP1	 0.0117765
CDCA7L	 0.0117765
CDC23	 0.0117765
CCDC62	 0.0117765
CANT1	 0.0117765
CALCR	 0.0117765
CABYR	 0.0117765
C2CD4C	 0.0117765
BRD7	 0.0117765
BEST3	 0.0117765
ASB5	 0.0117765
ARHGAP12	 0.0117765
AKAP4	 0.0117765
ADCYAP1R1	 0.0117765
ACTN4	 0.0117765
AADACL2	 0.0117765
ZNF518B	 0.0116703
WNK4	 0.0116703
TMC5	 0.0116703
TCEB3B	 0.0116703
SLCO1B7	 0.0116703
SEMG1	 0.0116703
PRTG	 0.0116703
PDGFRB	 0.0116703
NOS3	 0.0116703
MPHOSPH10	 0.0116703
IGSF9	 0.0116703
ERICH6	 0.0116703
DDX60	 0.0116703
ARHGAP22	 0.0116703
ANKRD55	 0.0116703
SCN7A	 0.0116636
PZP	 0.0116636
DCC	 0.0116636
CARD6	 0.0116636
CACNA1S	 0.010992
ADGB	 0.010992
TRERF1	 0.0105869
RSF1	 0.0105869
PDE3A	 0.0105869
OCA2	 0.0105869
NUP98	 0.0105869
LIPE	 0.0105869
KIAA1211	 0.0105869
CCDC39	 0.0105869
ADAM18	 0.0105869
ABCC2	 0.0105869
TRPM6	 0.0105424
TRANK1	 0.0105424
PCDHB3	 0.0105424
KIAA1217	 0.0105424
GREB1	 0.0105424
CNTRL	 0.0105424
BMS1	 0.0105424
ANKRD30B	 0.0105424
ZNF608	 0.0102643
ZNF350	 0.0102643
ZCCHC6	 0.0102643
ULK1	 0.0102643
THEMIS	 0.0102643
TBC1D22A	 0.0102643
SPG7	 0.0102643
SLC4A7	 0.0102643
PRSS12	 0.0102643
POP1	 0.0102643
PMS2	 0.0102643
OR4A15	 0.0102643
OLFML2B	 0.0102643
NLRP11	 0.0102643
MIPEP	 0.0102643
LATS1	 0.0102643
KRT79	 0.0102643
HERC6	 0.0102643
GRIP1	 0.0102643
FTO	 0.0102643
FKBP15	 0.0102643
ESCO2	 0.0102643
EPB41L3	 0.0102643
ECEL1	 0.0102643
DLGAP4	 0.0102643
DLG1	 0.0102643
CTC1	 0.0102643
CDH16	 0.0102643
ARID4A	 0.0102643
ARHGEF1	 0.0102643
ANO5	 0.0102643
ADAM22	 0.0102643
ABCA6	 0.0101354
SCN5A	 0.010086
PCNX	 0.010086
LMO7	 0.010086
LAMB1	 0.010086
ARHGAP21	 0.010086
ZNF318	 0.0099247
ZNF234	 0.0099247
ZNF106	 0.0099247
UNC5B	 0.0099247
TECPR2	 0.0099247
SYNJ1	 0.0099247
SORL1	 0.0099247
SOGA1	 0.0099247
PTCHD3	 0.0099247
PRAM1	 0.0099247
PKD2L1	 0.0099247
PCDHGA1	 0.0099247
MYCBPAP	 0.0099247
ITGA11	 0.0099247
ASXL2	 0.0099247
ARHGAP25	 0.0099247
ABCC12	 0.0099247
ZSCAN29	 0.00983572
ZNF860	 0.00983572
ZNF649	 0.00983572
ZNF597	 0.00983572
YTHDF1	 0.00983572
XPO5	 0.00983572
USHBP1	 0.00983572
TUBAL3	 0.00983572
THAP9	 0.00983572
TBC1D24	 0.00983572
STRIP2	 0.00983572
SPATA31A1	 0.00983572
SNX19	 0.00983572
SMPD4	 0.00983572
SLK	 0.00983572
SLC6A17	 0.00983572
SLC11A1	 0.00983572
SIGLEC9	 0.00983572
SEMA4F	 0.00983572
RBM33	 0.00983572
QSER1	 0.00983572
QRFPR	 0.00983572
POU6F2	 0.00983572
PIP5K1C	 0.00983572
OSBPL8	 0.00983572
OR6K6	 0.00983572
OR51G1	 0.00983572
OR2T27	 0.00983572
NEK8	 0.00983572
MUM1	 0.00983572
MUC15	 0.00983572
MGAT5B	 0.00983572
MDH1B	 0.00983572
MCM4	 0.00983572
KEL	 0.00983572
JMY	 0.00983572
HCLS1	 0.00983572
GRK6	 0.00983572
FRMD5	 0.00983572
FCRL6	 0.00983572
FAM83D	 0.00983572
FAM227B	 0.00983572
FAHD2B	 0.00983572
ENAH	 0.00983572
EMSY	 0.00983572
DYRK1A	 0.00983572
DOK1	 0.00983572
DEPDC1	 0.00983572
DDX47	 0.00983572
DCPS	 0.00983572
DBF4B	 0.00983572
CLPTM1	 0.00983572
CDC20B	 0.00983572
CD1E	 0.00983572
CCDC174	 0.00983572
CCDC116	 0.00983572
CCAR2	 0.00983572
CARD8	 0.00983572
C7orf72	 0.00983572
C6orf118	 0.00983572
BBX	 0.00983572
ANXA7	 0.00983572
PKHD1L1	 0.0097977
PLCE1	 0.00943273
NPAP1	 0.00943273
ATAD3A	 0.00943273
GOLGB1	 0.00939997
PTCHD2	 0.00921258
PRDM16	 0.00921258
PHF3	 0.00921258
NUP133	 0.00921258
NCOA6	 0.00921258
CFAP61	 0.00921258
C9orf84	 0.00921258
BAZ2A	 0.00921258
ADGRG6	 0.00921258
ANKRD11	 0.00918689
CCDC168	 0.00891535
DNAH2	 0.00873042
DOCK8	 0.00866903
DNAH7	 0.00835606
PCDHA10	 0.00834039
BRWD1	 0.00834039
ATP11A	 0.00834039
MYO5B	 0.00829828
ANKRD26	 0.00829828
LAMA2	 0.00824106
WDR72	 0.00822432
TCP10	 0.00822432
SSFA2	 0.00822432
PRB4	 0.00822432
PHLDB2	 0.00822432
PCDHGA8	 0.00822432
PCDHGA4	 0.00822432
OR4Q3	 0.00822432
OR10G9	 0.00822432
MSH6	 0.00822432
MOV10	 0.00822432
MED13L	 0.00822432
MANBA	 0.00822432
MAD1L1	 0.00822432
INSC	 0.00822432
EFHB	 0.00822432
DSG3	 0.00822432
CLCA1	 0.00822432
CCDC170	 0.00822432
ARHGAP33	 0.00822432
AP3D1	 0.00822432
ANKRD18A	 0.00822432
ANKRD12	 0.00822432
ZWILCH	 0.00814422
ZSCAN2	 0.00814422
ZNF790	 0.00814422
ZNF563	 0.00814422
ZNF557	 0.00814422
ZNF547	 0.00814422
ZNF202	 0.00814422
ZNF136	 0.00814422
ZDHHC20	 0.00814422
ZBTB12	 0.00814422
ZBTB10	 0.00814422
XRCC4	 0.00814422
XRCC2	 0.00814422
WARS2	 0.00814422
VPS37B	 0.00814422
VN1R4	 0.00814422
USH1G	 0.00814422
UGP2	 0.00814422
TXLNA	 0.00814422
TRIM54	 0.00814422
TRIM38	 0.00814422
TRAF1	 0.00814422
TPH1	 0.00814422
TP53TG5	 0.00814422
TP53I13	 0.00814422
TOM1L1	 0.00814422
TNFSF15	 0.00814422
TNFAIP3	 0.00814422
TMEM247	 0.00814422
TMEM198	 0.00814422
TMEM115	 0.00814422
TMEM108	 0.00814422
TM4SF19	 0.00814422
TDP2	 0.00814422
TAPBP	 0.00814422
TAP2	 0.00814422
TAF15	 0.00814422
SYBU	 0.00814422
SULF2	 0.00814422
STX11	 0.00814422
STAT5A	 0.00814422
ST8SIA6	 0.00814422
SRPX2	 0.00814422
SPPL2A	 0.00814422
SPON2	 0.00814422
SPOCK1	 0.00814422
SPATA2L	 0.00814422
SMAD9	 0.00814422
SLC6A6	 0.00814422
SLC47A1	 0.00814422
SLC41A3	 0.00814422
SLC38A3	 0.00814422
SLC30A9	 0.00814422
SLC17A7	 0.00814422
SLC10A4	 0.00814422
SHF	 0.00814422
SGK2	 0.00814422
SENP1	 0.00814422
SDR39U1	 0.00814422
RTCA	 0.00814422
RSRP1	 0.00814422
RNF10	 0.00814422
RIPK1	 0.00814422
RHAG	 0.00814422
REC114	 0.00814422
RBM48	 0.00814422
RABGEF1	 0.00814422
PSKH2	 0.00814422
PROKR2	 0.00814422
PRMT3	 0.00814422
PRLR	 0.00814422
PRKCZ	 0.00814422
PRKAG3	 0.00814422
PPP1R10	 0.00814422
POMK	 0.00814422
PNPLA1	 0.00814422
PNLDC1	 0.00814422
PLCG1	 0.00814422
PIK3AP1	 0.00814422
OXTR	 0.00814422
OR7G3	 0.00814422
OR7A17	 0.00814422
OR6K3	 0.00814422
OR6C4	 0.00814422
OR52H1	 0.00814422
OR52D1	 0.00814422
OR4K17	 0.00814422
OR2W1	 0.00814422
OR10A7	 0.00814422
NXF3	 0.00814422
NUMBL	 0.00814422
NPEPL1	 0.00814422
NPAS2	 0.00814422
NFKB2	 0.00814422
NF2	 0.00814422
NEK3	 0.00814422
NDEL1	 0.00814422
NAGLU	 0.00814422
MYOZ3	 0.00814422
MRPL2	 0.00814422
MMP7	 0.00814422
MFSD11	 0.00814422
METTL3	 0.00814422
MED15	 0.00814422
MARCH7	 0.00814422
MAPK6	 0.00814422
MAP6	 0.00814422
MAP3K3	 0.00814422
MAP2K2	 0.00814422
LUZP2	 0.00814422
LRRC71	 0.00814422
LRRC42	 0.00814422
LINGO3	 0.00814422
KDM4D	 0.00814422
KCNK1	 0.00814422
KCNJ16	 0.00814422
KBTBD3	 0.00814422
KATNAL1	 0.00814422
ISPD	 0.00814422
IRX4	 0.00814422
IFIT5	 0.00814422
HLA-DPA1	 0.00814422
HAAO	 0.00814422
GYG1	 0.00814422
GUSB	 0.00814422
GUCY1A2	 0.00814422
GSDMA	 0.00814422
GRXCR1	 0.00814422
GRM4	 0.00814422
GRB10	 0.00814422
GMCL1	 0.00814422
GFPT1	 0.00814422
FOXRED1	 0.00814422
FNDC4	 0.00814422
FLCN	 0.00814422
FKBP8	 0.00814422
FGFR1OP	 0.00814422
FAM63A	 0.00814422
ETNPPL	 0.00814422
ETNK1	 0.00814422
EPHX4	 0.00814422
ENPP5	 0.00814422
EGLN2	 0.00814422
EFR3B	 0.00814422
EFCAB3	 0.00814422
E2F4	 0.00814422
DTNA	 0.00814422
DSCR3	 0.00814422
DNM1L	 0.00814422
DEFB116	 0.00814422
DEAF1	 0.00814422
DALRD3	 0.00814422
CTNS	 0.00814422
CTNNBL1	 0.00814422
CREBRF	 0.00814422
CPA1	 0.00814422
CNP	 0.00814422
CLINT1	 0.00814422
CLEC18C	 0.00814422
CERKL	 0.00814422
CENPI	 0.00814422
CDK2	 0.00814422
CCR2	 0.00814422
CCDC153	 0.00814422
CA10	 0.00814422
C7orf26	 0.00814422
C1RL	 0.00814422
C12orf50	 0.00814422
C10orf82	 0.00814422
BRPF1	 0.00814422
BNIP1	 0.00814422
B3GNT2	 0.00814422
AZIN2	 0.00814422
ARL11	 0.00814422
APOL3	 0.00814422
APCDD1	 0.00814422
AP1G2	 0.00814422
ANKRD1	 0.00814422
ALDOA	 0.00814422
ALDH2	 0.00814422
AHCY	 0.00814422
AGTR1	 0.00814422
ACTL6A	 0.00814422
ABCG2	 0.00814422
ZNF687	 0.00809044
ZNF473	 0.00809044
ZNF415	 0.00809044
VPS18	 0.00809044
UGT2B7	 0.00809044
TRPV5	 0.00809044
TLL2	 0.00809044
TF	 0.00809044
TECPR1	 0.00809044
SPECC1L	 0.00809044
SPATA5	 0.00809044
SNX29	 0.00809044
SMARCC1	 0.00809044
SLC2A2	 0.00809044
SLC22A16	 0.00809044
SLC15A1	 0.00809044
SELPLG	 0.00809044
RTN4RL1	 0.00809044
RFTN1	 0.00809044
RBM6	 0.00809044
PRICKLE1	 0.00809044
POM121L2	 0.00809044
PKLR	 0.00809044
PDHA2	 0.00809044
PARP3	 0.00809044
OPN1SW	 0.00809044
NEFM	 0.00809044
NCAPG	 0.00809044
MTR	 0.00809044
MMRN2	 0.00809044
MAST3	 0.00809044
MAP1S	 0.00809044
LRRC74A	 0.00809044
LIG3	 0.00809044
KRT10	 0.00809044
IL1RL1	 0.00809044
HRG	 0.00809044
HCAR3	 0.00809044
GTF2IRD1	 0.00809044
GBA2	 0.00809044
FTSJ3	 0.00809044
FBRS	 0.00809044
FAM222B	 0.00809044
EPHB6	 0.00809044
DYNC2LI1	 0.00809044
DTX4	 0.00809044
DLL1	 0.00809044
DENND4A	 0.00809044
CLCN2	 0.00809044
CEP72	 0.00809044
CDK13	 0.00809044
CCDC81	 0.00809044
C10orf90	 0.00809044
ATP9B	 0.00809044
AQP7	 0.00809044
AFM	 0.00809044
ADGRE1	 0.00809044
ACSM2B	 0.00809044
ABCB11	 0.00809044
TNS1	 0.00794486
ZW10	 0.00789554
ZP2	 0.00789554
ZNF766	 0.00789554
ZNF670	 0.00789554
ZNF645	 0.00789554
ZNF561	 0.00789554
ZNF529	 0.00789554
ZNF480	 0.00789554
ZNF33A	 0.00789554
ZNF300	 0.00789554
ZNF124	 0.00789554
ZFP90	 0.00789554
