#Gene	 Score
SDAD1	 0
SCYL1	 0
SCUBE3	 0
SCRN2	 0
SCRN1	 0
SCNN1D	 0
SCNN1B	 0
SCNN1A	 0
SCN3B	 0
SCN1B	 0
SCLT1	 0
SCIN	 0
SCGN	 0
SCG3	 0
SCFD2	 0
SCFD1	 0
SCEL	 0
SCD5	 0
SCARF2	 0
SCARB1	 0
SCAMP4	 0
SCAI	 0
SCAF1	 0
SBSPON	 0
SBK3	 0
SBK2	 0
SBF2	 0
SAXO1	 0
SATL1	 0
SATB1	 0
SASS6	 0
SASH3	 0
SART1	 0
SARS2	 0
SARS	 0
SARM1	 0
SARAF	 0
SAMHD1	 0
SAMD3	 0
SAMD15	 0
SAMD13	 0
SAMD11	 0
SALL2	 0
SAG	 0
SAFB	 0
SAE1	 0
SACM1L	 0
S1PR5	 0
S1PR4	 0
RXRG	 0
RXRA	 0
RXFP1	 0
RUVBL1	 0
RUSC2	 0
RUSC1	 0
RUNX3	 0
RUNDC3B	 0
RUNDC1	 0
RUFY4	 0
RUFY1	 0
RUBCN	 0
RTN4RL1	 0
RTN4R	 0
RTN4	 0
RTN3	 0
RTN2	 0
RTKN2	 0
RTKN	 0
RTFDC1	 0
RTF1	 0
RSPRY1	 0
RSPH4A	 0
RSPH14	 0
RSPH1	 0
RSC1A1	 0
RSBN1L	 0
RSBN1	 0
RSAD2	 0
RRS1	 0
RRP9	 0
RRP1B	 0
RRP1	 0
RRN3	 0
RRM1	 0
RRAS2	 0
RRAGA	 0
RPUSD1	 0
RPS6KL1	 0
RPS6KB2	 0
RPS6KA5	 0
RPS6KA4	 0
RPS6KA3	 0
RPS6KA1	 0
RPS11	 0
RPRD2	 0
RPP30	 0
RPN2	 0
RPN1	 0
RPL7	 0
RPL4	 0
RPL3L	 0
RPL38	 0
RPL37	 0
RPL3	 0
RPL28	 0
RPL18A	 0
RPL13A	 0
RPL13	 0
RPL10L	 0
RPH3AL	 0
RPH3A	 0
RPGRIP1L	 0
RPGR	 0
RPE65	 0
RPAP1	 0
RPA1	 0
RORA	 0
ROGDI	 0
ROCK2	 0
ROCK1	 0
ROBO4	 0
RNPEPL1	 0
RNPEP	 0
RNMTL1	 0
RNH1	 0
RNF6	 0
RNF5	 0
RNF44	 0
RNF43	 0
RNF38	 0
RNF31	 0
RNF26	 0
RNF224	 0
RNF216	 0
RNF207	 0
RNF20	 0
RNF167	 0
RNF166	 0
RNF165	 0
RNF157	 0
RNF152	 0
RNF150	 0
RNF14	 0
RNF139	 0
RNF128	 0
RNF126	 0
RNF125	 0
RNF113B	 0
RNF112	 0
RNF103	 0
RNF10	 0
RND3	 0
RNASEL	 0
RNASEH1	 0
RNASE10	 0
RMDN2	 0
RLF	 0
RLBP1	 0
RIPK3	 0
RIPK1	 0
RINL	 0
RING1	 0
RIN2	 0
RIN1	 0
RIMS4	 0
RILPL1	 0
RIC8B	 0
RIC3	 0
RHPN1	 0
RHOT2	 0
RHOT1	 0
RHCG	 0
RHCE	 0
RHBG	 0
RHBDL3	 0
RHBDF2	 0
RHBDF1	 0
RHBDD3	 0
RHBDD2	 0
RHBDD1	 0
RGS9	 0
RGS7	 0
RGS3	 0
RGS19	 0
RGS14	 0
RGMB	 0
RGMA	 0
RGL4	 0
RGL1	 0
RGAG4	 0
RGAG1	 0
RFX7	 0
RFX5	 0
RFX2	 0
RFX1	 0
RFWD3	 0
RFTN2	 0
RFT1	 0
RFPL4B	 0
RFPL2	 0
RFC3	 0
RFC2	 0
REXO4	 0
RETSAT	 0
REST	 0
REPIN1	 0
REN	 0
REM2	 0
RELT	 0
RELL1	 0
REEP2	 0
RECQL5	 0
REC8	 0
RDX	 0
RDH13	 0
RDH12	 0
RCSD1	 0
RCOR2	 0
RCN3	 0
RCL1	 0
RCC2	 0
RCC1	 0
RCBTB2	 0
RCAN1	 0
RC3H2	 0
RC3H1	 0
RBSN	 0
RBPJL	 0
RBMS3	 0
RBMS2	 0
RBM6	 0
RBM5	 0
RBM47	 0
RBM46	 0
RBM26	 0
RBM15B	 0
RBM14-RBM4	 0
RBM14	 0
RBM12B	 0
RBL2	 0
RBFOX3	 0
RBFOX2	 0
RBBP8NL	 0
RBBP6	 0
RBBP5	 0
RBAK	 0
RAVER2	 0
RASSF9	 0
RASSF4	 0
RASSF2	 0
RASSF10	 0
RASSF1	 0
RASIP1	 0
RASGRP4	 0
RASGRP3	 0
RASGRP2	 0
RASGEF1A	 0
RASA3	 0
RARS	 0
RARB	 0
RAPSN	 0
RAPGEFL1	 0
RAPGEF6	 0
RAPGEF5	 0
RAP1GAP2	 0
RANBP9	 0
RANBP3	 0
RANBP1	 0
RAN	 0
RALGPS1	 0
RALBP1	 0
RAF1	 0
RAD54L	 0
RAD54B	 0
RAD52	 0
RAD51D	 0
RAD51AP2	 0
RAD50	 0
RAD21	 0
RAC2	 0
RAC1	 0
RABEP2	 0
RAB7A	 0
RAB6A	 0
RAB44	 0
RAB40C	 0
RAB40B	 0
RAB3GAP1	 0
RAB37	 0
RAB36	 0
RAB19	 0
RAB11FIP5	 0
RAB11FIP2	 0
RAB11FIP1	 0
R3HDM2	 0
R3HDM1	 0
QSOX2	 0
QSOX1	 0
QRSL1	 0
QRICH1	 0
QRFPR	 0
QRFP	 0
QPRT	 0
QPCTL	 0
QARS	 0
PYROXD1	 0
PYGO2	 0
PYGM	 0
PYCR2	 0
PXYLP1	 0
PXK	 0
PXDC1	 0
PWWP2B	 0
PWWP2A	 0
PVRL4	 0
PUF60	 0
PTX3	 0
PTPRR	 0
PTPRN	 0
PTPRK	 0
PTPRC	 0
PTPN5	 0
PTPN4	 0
PTPN12	 0
PTPN11	 0
PTPN1	 0
PTPDC1	 0
PTH1R	 0
PTGS2	 0
PTGIS	 0
PTGFR	 0
PTGER4	 0
PTGER3	 0
PTGDR2	 0
PTEN	 0
PTDSS1	 0
PTCRA	 0
PTCHD4	 0
PTCH2	 0
PTCD1	 0
PTBP3	 0
PTBP2	 0
PTBP1	 0
PSPC1	 0
PSME4	 0
PSMD6	 0
PSMD13	 0
PSMD1	 0
PSMC4	 0
PSMC3	 0
PSMC2	 0
PSMC1	 0
PSMB9	 0
PSMB8	 0
PSMB4	 0
PSMA3	 0
PSKH2	 0
PSG9	 0
PSG8	 0
PSG7	 0
PSG3	 0
PSG11	 0
PSG1	 0
PSEN2	 0
PSD4	 0
PSD3	 0
PSAPL1	 0
PSAP	 0
PRSS8	 0
PRSS57	 0
PRSS56	 0
PRSS55	 0
PRSS38	 0
PRSS37	 0
PRSS35	 0
PRSS16	 0
PRSS12	 0
PRSS1	 0
PRRX1	 0
PRRT4	 0
PRRT2	 0
PRRC1	 0
PRR5	 0
PRR27	 0
PRR25	 0
PRR23C	 0
PRR23A	 0
PRR22	 0
PRR21	 0
PRR14	 0
PRPS1L1	 0
PRPF40B	 0
PRPF40A	 0
PRPF4	 0
PRPF39	 0
PRPF31	 0
PRPF19	 0
PROSER2	 0
PROSER1	 0
PROS1	 0
PROL1	 0
PROKR2	 0
PRODH2	 0
PRODH	 0
PROCA1	 0
PROB1	 0
PRMT8	 0
PRMT7	 0
PRMT6	 0
PRMT5	 0
PRMT2	 0
PRMT1	 0
PRLR	 0
PRKG1	 0
PRKD3	 0
PRKCD	 0
PRKAR2A	 0
PRKAR1A	 0
PRKAG1	 0
PRKAA2	 0
PRKAA1	 0
PRIMPOL	 0
PRICKLE2	 0
PRICKLE1	 0
PRELP	 0
PREB	 0
PRDM9	 0
PRDM8	 0
PRDM7	 0
PRDM6	 0
PRDM5	 0
PRDM4	 0
PRDM11	 0
PRDM1	 0
PRAP1	 0
PRAMEF17	 0
PRAMEF12	 0
PRAME	 0
PRAM1	 0
PQLC2	 0
PQLC1	 0
PPP6R2	 0
PPP4R4	 0
PPP4R3B	 0
PPP4R3A	 0
PPP4R2	 0
PPP3CA	 0
PPP2R5B	 0
PPP2R3A	 0
PPP2R2C	 0
PPP2R2B	 0
PPP2R1A	 0
PPP1R9A	 0
PPP1R37	 0
PPP1R32	 0
PPP1R21	 0
PPP1R16A	 0
PPP1R13L	 0
PPP1R13B	 0
PPP1R12C	 0
PPP1R12B	 0
PPP1R12A	 0
PPP1R10	 0
PPOX	 0
PPM1M	 0
PPM1F	 0
PPM1E	 0
PPM1D	 0
PPM1A	 0
PPIP5K2	 0
PPIL6	 0
PPIL2	 0
PPIG	 0
PPIF	 0
PPFIBP2	 0
PPFIA4	 0
PPFIA2	 0
PPEF2	 0
PPEF1	 0
PPCS	 0
PPARGC1B	 0
PPARD	 0
PPARA	 0
PPAN-P2RY11	 0
POU6F2	 0
POU6F1	 0
POU5F2	 0
POU4F3	 0
POU2F3	 0
POU2F1	 0
POTEM	 0
POTEI	 0
POT1	 0
POSTN	 0
POR	 0
POPDC3	 0
POPDC2	 0
POP4	 0
PON3	 0
PON2	 0
POMT2	 0
POMK	 0
POMGNT2	 0
POMGNT1	 0
POM121L2	 0
POLR2M	 0
POLR1E	 0
POLR1B	 0
POLN	 0
POLM	 0
POLI	 0
POLDIP3	 0
POLD2	 0
POLA2	 0
POGK	 0
PODXL2	 0
PODXL	 0
PODNL1	 0
PODN	 0
POC5	 0
PNRC1	 0
PNPT1	 0
PNPLA8	 0
PNPLA1	 0
PNMAL2	 0
PNMAL1	 0
PNMA3	 0
PNMA1	 0
PNLIP	 0
PNKD	 0
PMS1	 0
PMPCA	 0
PML	 0
PMFBP1	 0
PMEL	 0
PM20D1	 0
PLXDC2	 0
PLXDC1	 0
PLVAP	 0
PLTP	 0
PLS1	 0
PLPPR5	 0
PLPPR2	 0
PLPP7	 0
PLPP2	 0
PLPP1	 0
PLK3	 0
PLIN5	 0
PLIN3	 0
PLIN1	 0
PLEKHO2	 0
PLEKHO1	 0
PLEKHM3	 0
PLEKHM1	 0
PLEKHH3	 0
PLEKHG6	 0
PLEKHG3	 0
PLEKHF1	 0
PLEKHD1	 0
PLEKHA8	 0
PLEKHA5	 0
PLEKHA4	 0
PLEKHA1	 0
PLEC	 0
PLD4	 0
PLD3	 0
PLD1	 0
PLCZ1	 0
PLCXD2	 0
PLCL2	 0
PLCG1	 0
PLCD4	 0
PLCD1	 0
PLCB4	 0
PLCB1	 0
PLBD2	 0
PLBD1	 0
PLAUR	 0
PLAGL2	 0
PLAA	 0
PLA2R1	 0
PLA2G6	 0
PLA2G4F	 0
PLA2G4D	 0
PLA2G4C	 0
PLA2G3	 0
PLA2G15	 0
PKP3	 0
PKNOX2	 0
PKN2	 0
PKMYT1	 0
PKM	 0
PKLR	 0
PKDCC	 0
PKD2L1	 0
PKD2	 0
PJA1	 0
PIWIL4	 0
PIWIL3	 0
PIWIL2	 0
PITPNA	 0
PIPOX	 0
PIP5K1A	 0
PIP4K2A	 0
PIP	 0
PINX1	 0
PINK1	 0
PIK3R5	 0
PIK3R3	 0
PIK3IP1	 0
PIK3CD	 0
PIK3CB	 0
PIK3CA	 0
PIK3C2A	 0
PIH1D1	 0
PIGZ	 0
PIGV	 0
PIGT	 0
PIGR	 0
PIGQ	 0
PIGN	 0
PIGM	 0
PIGK	 0
PIGF	 0
PIF1	 0
PIEZO2	 0
PIEZO1	 0
PIDD1	 0
PID1	 0
PICK1	 0
PIAS2	 0
PIAS1	 0
PI4K2B	 0
PI4K2A	 0
PI15	 0
PHYKPL	 0
PHYHIP	 0
PHYH	 0
PHTF1	 0
PHOX2B	 0
PHLDA1	 0
PHKG2	 0
PHKG1	 0
PHKA2	 0
PHKA1	 0
PHGDH	 0
PHF8	 0
PHF7	 0
PHF23	 0
PHF21B	 0
PHF20	 0
PHF14	 0
PHF12	 0
PHF10	 0
PHF1	 0
PHEX	 0
PHC2	 0
PHAX	 0
PHACTR4	 0
PHACTR2	 0
PGS1	 0
PGR	 0
PGPEP1L	 0
PGM2	 0
PGM1	 0
PGLYRP4	 0
PGLYRP3	 0
PGF	 0
PGD	 0
PGC	 0
PGBD5	 0
PGBD1	 0
PGAM1	 0
PGA5	 0
PFAS	 0
PEX6	 0
PEX5	 0
PEX16	 0
PEX14	 0
PEX10	 0
PEX1	 0
PERM1	 0
PER2	 0
PEPD	 0
PENK	 0
PELI3	 0
PELI2	 0
PEAR1	 0
PDZD9	 0
PDZD8	 0
PDZD7	 0
PDS5B	 0
PDS5A	 0
PDPN	 0
PDPK1	 0
PDLIM5	 0
PDLIM2	 0
PDK2	 0
PDIA6	 0
PDIA3	 0
PDIA2	 0
PDHX	 0
PDGFRL	 0
PDE9A	 0
PDE7A	 0
PDE5A	 0
PDE4B	 0
PDE4A	 0
PDE2A	 0
PDCL3	 0
PDCL2	 0
PDCD6IP	 0
PDCD4	 0
PCYT1A	 0
PCYOX1	 0
PCSK4	 0
PCSK2	 0
PCSK1	 0
PCOLCE	 0
PCNXL4	 0
PCNA	 0
PCK2	 0
PCIF1	 0
PCGF3	 0
PCED1B	 0
PCDHGC5	 0
PCDHGC3	 0
PCDHB5	 0
PCDHB16	 0
PCDH12	 0
PCDH1	 0
PBXIP1	 0
PBRM1	 0
PAX8	 0
PAX7	 0
PAX4	 0
PAX3	 0
PAX2	 0
PAX1	 0
PATZ1	 0
PASD1	 0
PARVB	 0
PARVA	 0
PARS2	 0
PARP8	 0
PARP12	 0
PARP10	 0
PARM1	 0
PARG	 0
PARD6G	 0
PAPSS1	 0
PAPOLG	 0
PAPD5	 0
PANK4	 0
PANK1	 0
PAN3	 0
PAMR1	 0
PAM	 0
PALMD	 0
PALM3	 0
PALM	 0
PALLD	 0
PALD1	 0
PAK6	 0
PAH	 0
PAG1	 0
PADI3	 0
PADI2	 0
PADI1	 0
PACSIN3	 0
PACSIN2	 0
PACSIN1	 0
PACS1	 0
PABPC4L	 0
PABPC4	 0
PABPC1	 0
PA2G4	 0
P4HB	 0
P4HA2	 0
P4HA1	 0
P3H4	 0
P3H1	 0
P2RY2	 0
P2RY14	 0
P2RY12	 0
P2RX7	 0
P2RX6	 0
P2RX5	 0
P2RX3	 0
P2RX1	 0
OXTR	 0
OXER1	 0
OXCT2	 0
OXCT1	 0
OVCH1	 0
OTULIN	 0
OTUD6A	 0
OTOP1	 0
OTOL1	 0
OTOA	 0
OSR1	 0
OSM	 0
OSGIN1	 0
OSBPL1A	 0
OSBP	 0
ORM2	 0
ORM1	 0
ORC3	 0
ORC1	 0
ORAOV1	 0
OR9Q2	 0
OR9G4	 0
OR9A2	 0
OR8H3	 0
OR8B2	 0
OR7G1	 0
OR7C2	 0
OR7C1	 0
OR7A5	 0
OR6T1	 0
OR6K3	 0
OR6K2	 0
OR6C70	 0
OR6C4	 0
OR5R1	 0
OR5P2	 0
OR5M3	 0
OR5M11	 0
OR5M1	 0
OR5L2	 0
OR5K1	 0
OR5F1	 0
OR5D18	 0
OR5C1	 0
OR5AU1	 0
OR5AP2	 0
OR5AK2	 0
OR5AC2	 0
OR5A1	 0
OR56A1	 0
OR52N1	 0
OR52M1	 0
OR52K2	 0
OR52K1	 0
OR52I2	 0
OR52I1	 0
OR52H1	 0
OR52E8	 0
OR52E6	 0
OR52E2	 0
OR51T1	 0
OR51S1	 0
OR51Q1	 0
OR51M1	 0
OR51I2	 0
OR51B5	 0
OR51A4	 0
OR51A2	 0
OR4X2	 0
OR4X1	 0
OR4S1	 0
OR4Q3	 0
OR4N2	 0
OR4M2	 0
OR4M1	 0
OR4K5	 0
OR4F6	 0
OR4D9	 0
OR4D5	 0
OR4D10	 0
OR4D1	 0
OR4C46	 0
OR4C16	 0
OR4C13	 0
OR4A5	 0
OR3A3	 0
OR2Y1	 0
OR2W3	 0
OR2T8	 0
OR2T6	 0
OR2T4	 0
OR2T35	 0
OR2T34	 0
OR2T3	 0
OR2S2	 0
OR2M7	 0
OR2M5	 0
OR2M4	 0
OR2M3	 0
OR2M2	 0
OR2L2	 0
OR2J3	 0
OR2J2	 0
OR2D2	 0
OR2B11	 0
OR2AP1	 0
OR2AK2	 0
OR2AG2	 0
OR2A42	 0
OR2A2	 0
OR2A14	 0
OR1S2	 0
OR1S1	 0
OR1N2	 0
OR1M1	 0
OR1L4	 0
OR1K1	 0
OR1J2	 0
OR1J1	 0
OR1I1	 0
OR1E2	 0
OR1E1	 0
OR1C1	 0
OR14A16	 0
OR13J1	 0
OR13G1	 0
OR13D1	 0
OR13C9	 0
OR13C3	 0
OR13C2	 0
OR13A1	 0
OR11H4	 0
OR11H1	 0
OR11G2	 0
OR10W1	 0
OR10V1	 0
OR10T2	 0
OR10S1	 0
OR10Q1	 0
OR10P1	 0
OR10K2	 0
OR10H5	 0
OR10H3	 0
OR10G3	 0
OR10A4	 0
OPTC	 0
OPRD1	 0
OPN5	 0
OPN3	 0
OPN1SW	 0
OPN1LW	 0
OPLAH	 0
OPA1	 0
OMA1	 0
OLIG3	 0
OLFM3	 0
OLFM1	 0
OIT3	 0
OGT	 0
OGFRL1	 0
OGFR	 0
OGFOD3	 0
OGFOD2	 0
OGFOD1	 0
ODF3L2	 0
ODF3	 0
ODF2	 0
ODC1	 0
OCSTAMP	 0
OCRL	 0
OAT	 0
OASL	 0
OAS3	 0
OAS2	 0
OAS1	 0
OAF	 0
NYX	 0
NXPH1	 0
NXPE4	 0
NXPE3	 0
NXPE2	 0
NXPE1	 0
NXN	 0
NXF1	 0
NUTM2G	 0
NUTM2A	 0
NUTM1	 0
NUSAP1	 0
NUP93	 0
NUP88	 0
NUP62	 0
NUP58	 0
NUP160	 0
NUP153	 0
NUP133	 0
NUMB	 0
NUGGC	 0
NUFIP2	 0
NUFIP1	 0
NUF2	 0
NUDT19	 0
NUDT12	 0
NUDC	 0
NUCB1	 0
NUBP2	 0
NUBP1	 0
NUAK2	 0
NTSR2	 0
NTRK2	 0
NTN5	 0
NTN1	 0
NTM	 0
NT5E	 0
NT5DC3	 0
NT5DC2	 0
NT5C3B	 0
NT5C2	 0
NT5C1B-RDH14	 0
NT5C1A	 0
NSUN7	 0
NSUN2	 0
NSMF	 0
NSMCE2	 0
NRL	 0
NRIP1	 0
NRG2	 0
NRDC	 0
NRCAM	 0
NRBP2	 0
NRBP1	 0
NR6A1	 0
NR4A1	 0
NR3C2	 0
NR3C1	 0
NR2F6	 0
NR2E3	 0
NR2E1	 0
NR2C2	 0
NR2C1	 0
NR1I2	 0
NR1H4	 0
NR1D1	 0
NR0B1	 0
NQO2	 0
NPY2R	 0
NPTX1	 0
NPTN	 0
NPRL2	 0
NPR2	 0
NPM3	 0
NPL	 0
NPIPB6	 0
NPIPB5	 0
NPIPB15	 0
NPIPB11	 0
NPFFR1	 0
NPEPL1	 0
NPDC1	 0
NPBWR2	 0
NPAT	 0
NPAS1	 0
NOXRED1	 0
NOXO1	 0
NOXA1	 0
NOX5	 0
NOX3	 0
NOVA2	 0
NOVA1	 0
NOTUM	 0
NOSIP	 0
NOS1AP	 0
NOP58	 0
NOP2	 0
NOP14	 0
NOMO2	 0
NOM1	 0
NOL8	 0
NOL6	 0
NOL4	 0
NOL11	 0
NOD2	 0
NOC4L	 0
NOC2L	 0
NOBOX	 0
NNT	 0
NMUR2	 0
NMUR1	 0
NMT2	 0
NMRAL1	 0
NMNAT2	 0
NLRX1	 0
NLRP13	 0
NLRC4	 0
NLRC3	 0
NLN	 0
NLK	 0
NLGN3	 0
NLE1	 0
NKX2-6	 0
NKTR	 0
NKG7	 0
NKD1	 0
NIPAL1	 0
NIPA2	 0
NINL	 0
NINJ2	 0
NINJ1	 0
NIF3L1	 0
NHLRC3	 0
NHLRC2	 0
NGLY1	 0
NFXL1	 0
NFKBIZ	 0
NFKB2	 0
NFKB1	 0
NFIL3	 0
NFIC	 0
NFIA	 0
NFE2L3	 0
NFE2L1	 0
NFATC4	 0
NFAT5	 0
NF2	 0
NEXN	 0
NEURL1B	 0
NEURL1	 0
NEU4	 0
NET1	 0
NEO1	 0
NEMF	 0
NELL1	 0
NELFE	 0
NELFCD	 0
NELFA	 0
NEK9	 0
NEK8	 0
NEK4	 0
NEK10	 0
NEIL3	 0
NEIL2	 0
NEGR1	 0
NEFM	 0
NEDD1	 0
NECAB3	 0
NECAB1	 0
NEBL	 0
NDUFV1	 0
NDUFS8	 0
NDUFS6	 0
NDUFS1	 0
NDUFAF7	 0
NDUFAF6	 0
NDUFA2	 0
NDST4	 0
NDST3	 0
NDST2	 0
NDRG4	 0
NDOR1	 0
NDNF	 0
NDN	 0
NDFIP1	 0
NDC1	 0
NCLN	 0
NCL	 0
NCKIPSD	 0
NCK2	 0
NCF4	 0
NCEH1	 0
NCBP3	 0
NCAPH2	 0
NCAPH	 0
NCAPG2	 0
NCAPG	 0
NCAN	 0
NBR1	 0
NBPF9	 0
NBPF3	 0
NBPF11	 0
NBN	 0
NAT8	 0
NAT1	 0
NASP	 0
NARFL	 0
NAPRT	 0
NAPA	 0
NAP1L4	 0
NANS	 0
NAGS	 0
NAGPA	 0
NAGLU	 0
NAGK	 0
NADSYN1	 0
NACC1	 0
NAB2	 0
NAALAD2	 0
NAA20	 0
NAA16	 0
NAA15	 0
N4BP3	 0
N4BP2L2	 0
N4BP1	 0
MZF1	 0
MYRFL	 0
MYPOP	 0
MYOT	 0
MYOC	 0
MYO5C	 0
MYO1G	 0
MYO1B	 0
MYO1A	 0
MYNN	 0
MYLK2	 0
MYH1	 0
MYCN	 0
MYBPHL	 0
MYBPH	 0
MYB	 0
MYADM	 0
MXRA8	 0
MX1	 0
MVD	 0
MURC	 0
MUM1	 0
MUC22	 0
MUC20	 0
MUC12	 0
MUC1	 0
MTSS1L	 0
MTSS1	 0
MTNR1B	 0
MTMR9	 0
MTMR7	 0
MTMR6	 0
MTMR4	 0
MTMR3	 0
MTMR14	 0
MTMR12	 0
MTMR1	 0
MTIF2	 0
MTHFS	 0
MTHFD2L	 0
MTHFD2	 0
MTHFD1	 0
MTG2	 0
MTG1	 0
MTFR2	 0
MTFMT	 0
MTF1	 0
MTERF4	 0
MTERF3	 0
MTDH	 0
MTCH1	 0
MTBP	 0
MTA3	 0
MTA2	 0
MST1R	 0
MSRB3	 0
MSLN	 0
MSI2	 0
MSI1	 0
MSH5	 0
MSH3	 0
MS4A8	 0
MS4A6E	 0
MS4A2	 0
MS4A15	 0
MS4A14	 0
MS4A1	 0
MRS2	 0
MRPS9	 0
MRPS5	 0
MRPS30	 0
MRPL46	 0
MRPL38	 0
MRPL37	 0
MRPL3	 0
MRPL28	 0
MRPL27	 0
MROH9	 0
MROH6	 0
MROH2A	 0
MROH1	 0
MRM1	 0
MRI1	 0
MRGPRX3	 0
MRGPRX1	 0
MRGPRF	 0
MRGPRE	 0
MRGPRD	 0
MPRIP	 0
MPPED1	 0
MPPE1	 0
MPP7	 0
MPP4	 0
MPP2	 0
MPHOSPH9	 0
MPHOSPH10	 0
MPEG1	 0
MOXD1	 0
MOS	 0
MORN3	 0
MORC3	 0
MORC2	 0
MON1B	 0
MON1A	 0
MOGS	 0
MOGAT3	 0
MOGAT2	 0
MOG	 0
MOCOS	 0
MNX1	 0
MNT	 0
MMS22L	 0
MMS19	 0
MMP9	 0
MMP8	 0
MMP27	 0
MMP24	 0
MMP21	 0
MMP15	 0
MMP14	 0
MMD2	 0
MMAA	 0
MLYCD	 0
MLXIPL	 0
MLNR	 0
MLLT1	 0
MLKL	 0
MKS1	 0
MKNK2	 0
MKNK1	 0
MITF	 0
MIS18BP1	 0
MIPEP	 0
MIOS	 0
MIER2	 0
MIDN	 0
MICU2	 0
MICALCL	 0
MIA3	 0
MGAT5	 0
MGAT4C	 0
MGAT4B	 0
MGAT2	 0
MGAM2	 0
MFSD6L	 0
MFSD6	 0
MFSD5	 0
MFSD3	 0
MFSD2B	 0
MFSD2A	 0
MFSD11	 0
MFSD10	 0
MFRP	 0
MFN2	 0
MFN1	 0
MEX3D	 0
MEX3C	 0
MEX3B	 0
METTL9	 0
METTL7A	 0
METTL2B	 0
METTL25	 0
METTL22	 0
METTL17	 0
METTL16	 0
METTL11B	 0
METRNL	 0
METAP2	 0
METAP1D	 0
MESP2	 0
MEPE	 0
MEP1B	 0
MEP1A	 0
MEN1	 0
MELK	 0
MEIS3	 0
MEIS2	 0
MEIOB	 0
MEI4	 0
MEF2D	 0
MEF2A	 0
MED4	 0
MED26	 0
MED25	 0
MED24	 0
MED15	 0
MED13	 0
MED1	 0
MECR	 0
MDM1	 0
MDH2	 0
MCTP2	 0
MCRS1	 0
MCOLN3	 0
MCOLN2	 0
MCOLN1	 0
MCMBP	 0
MCM9	 0
MCM8	 0
MCM7	 0
MCM4	 0
MCM3	 0
MCCC1	 0
MCAM	 0
MBTPS1	 0
MBTD1	 0
MBOAT7	 0
MBOAT4	 0
MBOAT1	 0
MBD6	 0
MBD1	 0
MB21D2	 0
MB21D1	 0
MAZ	 0
MAVS	 0
MATN2	 0
MATN1	 0
MAT2A	 0
MAT1A	 0
MASTL	 0
MASP2	 0
MAS1	 0
MARVELD2	 0
MARK3	 0
MARCO	 0
MARCH8	 0
MARCH6	 0
MARCH5	 0
MARCH4	 0
MARCH3	 0
MARCH11	 0
MAPT	 0
MAPRE2	 0
MAPKAPK2	 0
MAPKAP1	 0
MAPK8IP1	 0
MAPK7	 0
MAPK3	 0
MAPK15	 0
MAPK14	 0
MAPK12	 0
MAPK10	 0
MAPK1	 0
MAP7D3	 0
MAP7D1	 0
MAP7	 0
MAP6	 0
MAP4K1	 0
MAP3K8	 0
MAP3K7	 0
MAP3K3	 0
MAP3K19	 0
MAP3K15	 0
MAP3K13	 0
MAP3K11	 0
MAP3K10	 0
MAP3K1	 0
MAP2K2	 0
MAP2K1	 0
MAP1LC3C	 0
MAP10	 0
MAOB	 0
MANSC1	 0
MANBA	 0
MAN2C1	 0
MAN1C1	 0
MAN1A2	 0
MAN1A1	 0
MAMSTR	 0
MAMLD1	 0
MAMDC2	 0
MALT1	 0
MALRD1	 0
MAGI3	 0
MAGEL2	 0
MAGED2	 0
MAGED1	 0
MAGEB6	 0
MAGEA5	 0
MAGEA3	 0
MAGEA12	 0
MAF	 0
MADCAM1	 0
MAD2L1BP	 0
MAD1L1	 0
MACROD1	 0
MACC1	 0
MAB21L1	 0
MAATS1	 0
LYPD5	 0
LYAR	 0
LY9	 0
LY86	 0
LUZP2	 0
LUM	 0
LTV1	 0
LTK	 0
LTBR	 0
LTBP3	 0
LTB4R	 0
LTA4H	 0
LSS	 0
LSP1	 0
LSM14B	 0
LSM11	 0
LSG1	 0
LSAMP	 0
LRTM2	 0
LRSAM1	 0
LRRTM4	 0
LRRN4CL	 0
LRRN2	 0
LRRN1	 0
LRRIQ4	 0
LRRD1	 0
LRRCC1	 0
LRRC8E	 0
LRRC8C	 0
LRRC8B	 0
LRRC69	 0
LRRC66	 0
LRRC58	 0
LRRC55	 0
LRRC52	 0
LRRC49	 0
LRRC47	 0
LRRC45	 0
LRRC41	 0
LRRC4	 0
LRRC38	 0
LRRC37B	 0
LRRC37A2	 0
LRRC36	 0
LRRC32	 0
LRRC31	 0
LRRC27	 0
LRRC24	 0
LRRC23	 0
LRRC18	 0
LRRC17	 0
LRRC14	 0
LRRC1	 0
LRPPRC	 0
LRPAP1	 0
LRP5L	 0
LRP11	 0
LRMP	 0
LRIT3	 0
LRIT2	 0
LRGUK	 0
LRG1	 0
LRFN5	 0
LRFN4	 0
LRFN3	 0
LRCH3	 0
LRCH1	 0
LPO	 0
LPIN3	 0
LPIN1	 0
LPCAT1	 0
LPAR5	 0
LPAR3	 0
LPAR2	 0
LOXL4	 0
LONRF3	 0
LONRF2	 0
LOC81691	 0
LOC729159	 0
LOC650293	 0
LOC441155	 0
LOC101928841	 0
LOC100131107	 0
LOC100129697	 0
LOC100129520	 0
LNX1	 0
LNPEP	 0
LMX1B	 0
LMX1A	 0
LMOD1	 0
LMNTD2	 0
LMNB2	 0
LMNB1	 0
LMNA	 0
LMF1	 0
